tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt0084602	movie	Rocky III	Rocky III	1982	99	Drama,Sport	6.8	219001	nm0000230	nm0000230	"(nm0000230,actor,[""Rocky Balboa""]),(nm0001735,actress,[""Adrian""]),(nm0949350,actor,[""Paulie""]),(nm0001835,actor,[""Apollo Creed""]),(nm0580565,actor,[""Mickey Goldmill""]),(nm0123748,actor,[""Duke""]),(nm0001558,actor,[""Clubber Lang""]),(nm0001356,actor,[""Thunderlips""]),(nm0294956,actress,[""Rocky Jr.""]),(nm0759299,actor,[""Al""])"	1	0
tt0084672	short	A Shocking Accident	A Shocking Accident	1982	25	Comedy,Romance,Short	6.9	86	nm0779270	nm0001294,nm0779270,nm0247927	"(nm0000391,actor,[""Jerome and Mr. Weathersby""]),(nm0780485,actress,[""Sally""]),(nm0382799,actress,[""Aunt Joyce""]),(nm0926368,actor,[""Headmaster""]),(nm0781574,actor,[""Stephen""]),(nm0137028,actress,[""Susan""]),(nm0001830,actress,[""Amanda""]),(nm1162364,actress,[""Brenda""]),(nm0154192,actor,[""Paul""]),(nm0078958,actress,[""Italian Girl""])"	1	1
tt0084683	short	The Silence	The Silence	1982	30	Short	7.2	41	nm0881306	nm0378146	"(nm0475607,actress,[""Mei""]),(nm0543877,actor,[""Sergeant Hayes""]),(nm3134942,actor,[""Soldier""]),(nm0006987,actor,[""Soldier""]),(nm0887700,actor,\N)"	1	0
tt0084701	tvShort	The Snowman	The Snowman	1982	26	Adventure,Animation,Family	8.2	18068	nm0413452,nm0613471	nm0109076	"(nm0000309,actor,[""Older James (re-released version)""]),(nm0109076,actor,[""Older James""]),(nm0109076,actor,[""Narrator""]),(nm0809321,actor,[""Father Christmas - 20th Anniversary version""])"	1	0
tt0084707	movie	Sophie's Choice	Sophie's Choice	1982	150	Drama,Romance	7.5	54919	nm0001587	nm0836612,nm0001587	"(nm0000658,actress,[""Sophie""]),(nm0000177,actor,[""Nathan""]),(nm0001493,actor,[""Stingo""]),(nm0439334,actress,[""Yetta""]),(nm0628273,actor,[""Larry""]),(nm0877186,actress,[""Leslie Lapidus""]),(nm0609215,actor,[""Morris Fink""]),(nm0742409,actress,[""Astrid Weinstein""]),(nm0742558,actor,[""Moishe Rosenblum""]),(nm0000862,actress,[""Lillian Grossman""])"	5	1
tt0084713	short	Split Cherry Tree	Split Cherry Tree	1982	26	Drama,Short	7.1	84	nm0464846	nm4116283	"(nm0223157,actress,[""Mother""]),(nm12005038,actor,[""Fred""]),(nm3605680,actor,[""Glenn""]),(nm12005036,actor,[""Laster""]),(nm12005039,actor,[""Ed Crabtree""]),(nm0743498,actor,[""David Sexton""]),(nm0828752,actor,[""Professor Herbert""]),(nm13010901,actress,[""Little Girl""])"	1	0
tt0084722	short	Sredni Vashtar	Sredni Vashtar	1981	27	Fantasy,Short	7.1	98	nm0001949	nm0613121,nm0001949	"(nm0701300,actor,[""Conradin""]),(nm0132607,actress,[""Aunt Augusta""]),(nm0443343,actress,[""Mrs. Woolridge""]),(nm0358625,actress,[""Effie""]),(nm0443313,actor,[""Ogden""]),(nm0229943,actor,[""Dr. Russell""]),(nm0179680,actor,[""Mortimer""]),(nm1131189,actress,[""Vera""])"	1	0
tt0084764	short	Tango	Tango	1981	8	Animation,Short	7.7	3183	nm0752960	nm0752960		1	1
tt0084798	short	To Live or Let Die	To Live or Let Die	1982	30	Documentary,Short	6.9	38	nm0761739	\N		1	0
tt0084805	movie	Tootsie	Tootsie	1982	116	Comedy,Drama,Romance	7.4	118458	nm0001628	nm0570190,nm0312205,nm0772003,nm0001469,nm0307561,nm0442099,nm0561938	"(nm0000163,actor,[""Michael Dorsey""]),(nm0000163,actor,[""Dorothy Michaels""]),(nm0001448,actress,[""Julie Nichols""]),(nm0000414,actress,[""Sandy Lester""]),(nm0001056,actor,[""Ron Carlisle""]),(nm0001164,actor,[""Les Nichols""]),(nm0000195,actor,[""Jeff Slater""]),(nm0001628,actor,[""George Fields""]),(nm0310960,actor,[""John Van Horn""]),(nm0000133,actress,[""April Page""]),(nm0067497,actress,[""Rita Marshall""])"	10	1
tt0084820	movie	Traveling Hopefully	Traveling Hopefully	1982	84	Documentary	6.2	61	nm0000814	\N		1	0
tt0084821	movie	La Traviata	La traviata	1982	109	Drama,Music	7.6	1559	nm0001874	nm0681309,nm0001874,nm0241414	"(nm0833533,actress,[""Violetta""]),(nm0004881,actor,[""Alfredo""]),(nm0534097,actor,[""Germont""]),(nm0598201,actor,[""Baron Douphol""]),(nm0302279,actress,[""Flora""]),(nm0147870,actress,[""Annina""]),(nm0053173,actor,[""Gastone""]),(nm0813994,actor,[""Doctor Grenvil""]),(nm0648615,actor,[""Marquis""]),(nm0149120,actor,[""Young Porter""])"	2	0
tt0084827	movie	Tron	Tron	1982	96	Action,Adventure,Sci-Fi	6.7	133521	nm0513974	nm0513974,nm0531381	"(nm0000313,actor,[""Kevin Flynn""]),(nm0000313,actor,[""Clu""]),(nm0000310,actor,[""Alan Bradley""]),(nm0000310,actor,[""Tron""]),(nm0001831,actor,[""Ed Dillinger""]),(nm0001831,actor,[""Sark""]),(nm0001831,actor,[""Master Control Program""]),(nm0604563,actress,[""Lora""]),(nm0604563,actress,[""Yori""]),(nm0400464,actor,[""Dr. Walter Gibbs""]),(nm0400464,actor,[""Dumont""]),(nm0794890,actor,[""Ram""]),(nm0794890,actor,[""Popcorn Co-Worker""]),(nm0432867,actor,[""Crom""]),(nm0826886,actor,[""Peter""]),(nm0826886,actor,[""Sark's Lieutenant""]),(nm0161009,actor,[""Warrior #1""]),(nm0212604,actor,[""Warrior #2""])"	2	0
tt0084855	movie	The Verdict	The Verdict	1982	129	Drama	7.7	48244	nm0001486	nm0715312,nm0000519,nm0696319	"(nm0000056,actor,[""Frank Galvin""]),(nm0001648,actress,[""Laura Fischer""]),(nm0912001,actor,[""Mickey Morrissey""]),(nm0000051,actor,[""Ed Concannon""]),(nm0642675,actor,[""Judge Hoyle""]),(nm0001080,actress,[""Kaitlin Costello Price""]),(nm0083081,actor,[""Bishop Brophy""]),(nm0100566,actress,[""Maureen Rooney""]),(nm0366509,actress,[""Sally Doneghy""]),(nm0359695,actor,[""Kevin Doneghy""])"	5	0
tt0084865	movie	Victor/Victoria	Victor/Victoria	1982	134	Comedy,Music,Romance	7.6	24638	nm0001175	nm0001175,nm0388502,nm0778306	"(nm0000267,actress,[""Victoria Grant""]),(nm0001258,actor,[""King Marchand""]),(nm0696481,actor,[""Carole 'Toddy' Todd""]),(nm0000690,actress,[""Norma Cassady""]),(nm0440090,actor,[""'Squash' Bernstein""]),(nm0722636,actor,[""Andre Cassell""]),(nm0823174,actor,[""Waiter""]),(nm0036170,actor,[""Labisse""]),(nm1229791,actor,[""Charles Bovin""]),(nm0730425,actor,[""Manager of Victoria's Hotel""])"	7	1
tt0084874	movie	Begin the Beguine	Volver a empezar	1982	87	Drama	6.9	1704	nm0305054	nm0305054,nm0515878,nm0131849,nm0345549	"(nm0273888,actor,[""Antonio Albajara""]),(nm0664661,actress,[""Elena""]),(nm0126960,actor,[""Roxiu""]),(nm0328020,actor,[""Gervasio Losada""]),(nm0398436,actor,[""Ernesto""]),(nm0273312,actress,[""Carolina""]),(nm1468030,actor,[""Sabino""]),(nm0749899,actor,[""Juan Carlos I""])"	1	1
tt0084917	movie	The World According to Garp	The World According to Garp	1982	136	Comedy,Drama	7.1	29978	nm0001351	nm0410288,nm0856270	"(nm0000245,actor,[""T.S. Garp""]),(nm0002148,actress,[""Helen Holm""]),(nm0000335,actress,[""Jenny Fields""]),(nm0001475,actor,[""Roberta Muldoon""]),(nm0002025,actor,[""Mr. Fields""]),(nm0001788,actress,[""Mrs. Fields""]),(nm0001436,actress,[""The Hooker""]),(nm0564648,actor,[""Young Garp""]),(nm0324533,actor,[""John Wolfe""]),(nm0248923,actor,[""Dean Bodger""])"	2	0
tt0084931	movie	Yes, Giorgio	Yes, Giorgio	1982	110	Comedy,Musical,Romance	3.8	838	nm0769874	nm0684872,nm0825799	"(nm0667556,actor,[""Giorgio Fini""]),(nm0002130,actress,[""Pamela Taylor""]),(nm0000734,actor,[""Henry Pollack""]),(nm0095979,actress,[""Sister Theresa""]),(nm0393222,actor,[""Kwan""]),(nm0704511,actress,[""Mei Ling""]),(nm0825799,actor,[""Dr. Barmen""]),(nm0170314,actor,[""Ted Mullane""]),(nm0298276,actress,[""Faye Kennedy""]),(nm0556217,actor,[""Dominic Giordano""])"	1	0
tt0085213	movie	Le Bal	Le bal	1983	109	History,Musical	7.6	3167	nm0778633	nm0671632,nm0531431,nm0769249,nm0778633	"(nm0721176,actress,[""L'aristo""]),(nm0637651,actress,[""La fille de joie""]),(nm0637651,actress,[""La jeune juive""]),(nm0637651,actress,[""La refugiée""]),(nm0381821,actress,[""L'ouvrière""]),(nm0723776,actress,[""La livreuse d'une modiste""]),(nm0217968,actress,[""La fille aux cheveux longs""]),(nm0217968,actress,[""L'alcoolique""]),(nm0769335,actress,[""La jeune fille myope""]),(nm0154413,actress,[""La jeune fleuriste""]),(nm0154413,actress,[""L'étudiante""]),(nm0681492,actress,[""L'amie de l'ouvrière""]),(nm0135683,actress,[""Le mannequin""]),(nm0223990,actress,[""La dame-pipi""])"	1	0
tt0085234	movie	Betrayal	Betrayal	1983	95	Drama,Thriller	6.9	1817	nm0427880	nm0056217	"(nm0000460,actor,[""Jerry""]),(nm0001426,actor,[""Robert""]),(nm0388092,actress,[""Emma""]),(nm0253364,actress,[""Mrs. Banks""]),(nm0548011,actor,[""Waiter""]),(nm0635458,actor,[""Sam""]),(nm0082535,actress,[""Charlotte Age 5""]),(nm0203741,actress,[""Charlotte Age 9""]),(nm0477908,actor,[""Ned Age 2""]),(nm0570627,actor,[""Ned Age 5""])"	1	0
tt0085244	movie	The Big Chill	The Big Chill	1983	105	Comedy,Drama	7.1	43848	nm0001410	nm0001410,nm0070660	"(nm0000297,actor,[""Sam""]),(nm0000335,actress,[""Sarah""]),(nm0000156,actor,[""Michael""]),(nm0000458,actor,[""Nick""]),(nm0000177,actor,[""Harold""]),(nm0005316,actress,[""Meg""]),(nm0000672,actress,[""Chloe""]),(nm0001851,actress,[""Karen""]),(nm0303168,actor,[""Richard""]),(nm0319289,actor,[""Minister""])"	3	0
tt0085255	movie	Blue Thunder	Blue Thunder	1983	109	Action,Crime,Drama	6.4	24277	nm0000824	nm0639321,nm0415979	"(nm0001702,actor,[""Murphy""]),(nm0643105,actor,[""Braddock""]),(nm0163748,actress,[""Kate""]),(nm0827663,actor,[""Lymangood""]),(nm0736259,actor,[""Icelan""]),(nm0790905,actor,[""Fletcher""]),(nm0764134,actor,[""Montoya""]),(nm0000532,actor,[""Cochrane""]),(nm0076204,actor,[""Sgt Short""]),(nm0076251,actor,[""Mayor""])"	1	0
tt0085297	movie	Carmen	Carmen	1983	102	Drama,Music,Romance	7.4	3705	nm0767022	nm0617737,nm0767022,nm0300565	"(nm0300565,actor,[""Antonio""]),(nm0812556,actress,[""Carmen""]),(nm0524834,actor,[""Paco""]),(nm0548114,actress,[""Pepa Flores""]),(nm0398417,actress,[""Cristina""]),(nm0422981,actor,[""Juan""]),(nm0947546,actor,[""Pepe Girón""]),(nm0604179,actor,[""Escamillo""]),(nm0208931,actor,[""Cantaores""]),(nm0786459,actor,[""Cantaores""])"	1	0
tt0085329	movie	Children of Darkness	Children of Darkness	1983	57	Documentary	7.9	461	nm0155020,nm0467855	nm0155020,nm0467855	"(nm0859354,actor,[""Narrator""])"	1	0
tt0085370	movie	Entre Nous	Coup de foudre	1983	110	Biography,Drama,Romance	7.0	2389	nm0476123	nm0476123,nm0494378	"(nm0591877,actress,[""Madeleine""]),(nm0001376,actress,[""Lena Weber""]),(nm0545383,actor,[""Michel Korski""]),(nm0045870,actor,[""Costa Segara""]),(nm0719914,actor,[""Raymond""]),(nm0000872,actor,[""Carlier""]),(nm0022481,actor,[""Mr. Vernier""]),(nm0236260,actress,[""Mme Vernier""]),(nm0150642,actress,[""Florence""]),(nm0087103,actress,[""Sophie""])"	1	0
tt0085380	movie	Cross Creek	Cross Creek	1983	127	Biography,Drama,Romance	6.9	2223	nm0728688	nm0712617,nm0949430	"(nm0005460,actress,[""Marjorie Kinnan Rawlings""]),(nm0001800,actor,[""Marsh Turner""]),(nm0001075,actor,[""Norton Baskin""]),(nm0384162,actress,[""Ellie Turner""]),(nm0005569,actress,[""Geechee""]),(nm0587151,actress,[""Mrs. Turner""]),(nm0252055,actor,[""Paul""]),(nm0346533,actor,[""Floyd Turner""]),(nm0399981,actress,[""Tim's Wife""]),(nm0748513,actor,[""Leroy""])"	4	0
tt0085461	movie	The Dresser	The Dresser	1983	118	Drama	7.5	5921	nm0946811	nm0367838	"(nm0001215,actor,[""Sir""]),(nm0183822,actor,[""Norman""]),(nm0002081,actor,[""Oxenby""]),(nm0908322,actress,[""Her Ladyship""]),(nm0040586,actress,[""Madge""]),(nm0001284,actor,[""Frank Carrington""]),(nm0365518,actress,[""Irene""]),(nm0550429,actress,[""Violet Manning""]),(nm0715693,actress,[""Lydia Gibson""]),(nm0922207,actor,[""Geoffrey Thornton""])"	5	0
tt0085478	movie	Educating Rita	Educating Rita	1983	110	Comedy,Drama	7.2	15307	nm0318150	nm0751516	"(nm0000323,actor,[""Dr. Frank Bryant""]),(nm0910278,actress,[""Rita""]),(nm0910278,actress,[""Susan""]),(nm0931302,actor,[""Brian""]),(nm0513520,actress,[""Trish""]),(nm0189741,actress,[""Julia""]),(nm0235169,actor,[""Denny""]),(nm0703501,actor,[""Rita's Father""]),(nm0597047,actress,[""Elaine""]),(nm0198496,actor,[""Bursar""]),(nm0287435,actor,[""Collins""])"	3	0
tt0085482	movie	El Norte	El Norte	1983	141	Adventure,Drama	7.7	5854	nm0622695	nm0622695,nm0858482	"(nm0349611,actress,[""Rosa""]),(nm0897813,actor,[""Enrique""]),(nm0350884,actor,[""Arturo""]),(nm0215606,actress,[""Lupe""]),(nm0327059,actor,[""Informer""]),(nm5354581,actor,[""Foreman""]),(nm0702849,actress,[""Josefita""]),(nm0954967,actor,[""Pedro""]),(nm5354600,actor,[""Luis""]),(nm5354696,actor,[""Encarnacion""])"	1	0
tt0085544	movie	First Contact	First Contact	1982	58	Documentary	7.7	295	nm0027370,nm0175264	\N	"(nm4227075,actor,[""Narrator""])"	1	0
tt0085548	short	Flamenco at 5:15	Flamenco at 5:15	1983	29	Documentary,Short	6.9	227	nm0778993	\N	"(nm0102483,actress,[""Dancer""]),(nm0352779,actress,[""Dancer""]),(nm0364346,actor,[""Dancer""])"	1	1
tt0085549	movie	Flashdance	Flashdance	1983	95	Drama,Music,Romance	6.2	61795	nm0001490	nm0373320,nm0000390	"(nm0000884,actress,[""Alexandra Owens""]),(nm0636694,actor,[""Nick Hurley""]),(nm0803785,actress,[""Hanna Long""]),(nm1230879,actress,[""Jeanie Szabo""]),(nm0373600,actor,[""Richie Blazik""]),(nm0898962,actor,[""Johnny C.""]),(nm0438682,actor,[""Jake Mawby""]),(nm0000873,actress,[""Katie Hurley""]),(nm0199118,actor,[""Cecil""]),(nm0116575,actor,[""Frank Szabo""])"	4	1
tt0085613	short	Goodie-Two-Shoes	Goodie-Two-Shoes	1984	35	Romance,Short	6.0	30	nm0256357	nm0256357	"(nm0914009,actor,[""Stuart""]),(nm0350316,actress,[""Sue""]),(nm0358180,actress,[""Veronica""]),(nm0842199,actor,[""Spicer""]),(nm0443343,actress,[""Miss Bloom""]),(nm1917213,actor,[""Baz""]),(nm0388915,actress,[""Judy""]),(nm1129709,actor,[""Evans""]),(nm0551971,actress,[""Mercia""]),(nm0593113,actor,[""Mr. Webster""])"	1	0
tt0085655	movie	He Makes Me Feel Like Dancin'	He Makes Me Feel Like Dancin'	1983	51	Documentary,Family	6.2	159	nm0001915	\N		1	1
tt0085656	movie	Heart Like a Wheel	Heart Like a Wheel	1983	113	Biography,Drama,Romance	6.7	1661	nm0438279	nm0295271,nm0564651,nm0669757	"(nm0000889,actress,[""Shirley Muldowney""]),(nm0000977,actor,[""Connie Kalitta""]),(nm0216392,actress,[""Shirley's Sister""]),(nm0311619,actress,[""Mrs. Marianne Kalitta""]),(nm0588241,actor,[""Mickey White""]),(nm0146938,actor,[""NHRA Boss""]),(nm0373628,actress,[""Nurse North""]),(nm0856988,actor,[""John (age 10-13)""]),(nm0930153,actor,[""John (age 5-8)""]),(nm0000860,actor,[""Chef Paul""])"	1	0
tt0085714	short	Ihr zent frei	Ihr zent frei	1983	20	Documentary,Short	6.9	17	nm0111247,nm0484823	\N		1	0
tt0085722	short	In the Nuclear Shadow: What Can the Children Tell Us?	In the Nuclear Shadow: What Can the Children Tell Us?	1984	25	Documentary,Short	5.3	29	nm0858017	\N	"(nm0893868,actress,[""Interviewer""])"	1	0
tt0085767	movie	The Revolt of Job	Jób lázadása	1983	98	Drama	7.5	744	nm0350574,nm0434035	nm0350574,nm0350575,nm0434035,nm0678878	"(nm0854590,actress,[""Róza, Jób felesége""]),(nm0954933,actor,[""Jób""]),(nm0270488,actor,[""Lackó""]),(nm0339654,actor,[""Rabbi""]),(nm0893954,actor,[""Rabbi""]),(nm0134337,actress,[""Ilka""]),(nm0351406,actress,[""Ilka""]),(nm0748919,actor,[""Jani""]),(nm0350619,actor,[""Cirkuszos""]),(nm0070387,actor,[""Günther""])"	1	0
tt0085905	movie	Marlene	Marlene	1984	94	Biography,Documentary	7.6	862	nm0001703	nm0230648,nm0001703		1	0
tt0085936	short	Mickey's Christmas Carol	Mickey's Christmas Carol	1983	26	Animation,Comedy,Family	8.0	16569	nm0560329	nm0002042,nm0560329,nm0547850,nm0326814,nm0341476,nm0949241,nm0003061,nm5927607,nm5927608	"(nm0949241,actor,[""Scrooge""]),(nm0021656,actor,[""Bob Cratchit - Mickey Mouse""]),(nm0021656,actor,[""Weasel Gravedigger""]),(nm0021656,actor,[""Begger Dog""]),(nm0808401,actor,[""Jacob Marley's Ghost - Goofy""]),(nm0808401,actor,[""Collector for the Poor #1""]),(nm0752900,actor,[""Collector for the Poor #2""]),(nm0752900,actor,[""Ghost of Christmas Present (Willie the Giant)""]),(nm0752900,actor,[""Ghost of Christmas Future (Pete)""]),(nm0140805,actor,[""Ghost of Christmas Past - Jiminy Cricket""]),(nm0663506,actress,[""Belle - Daisy Duck""]),(nm0082513,actor,[""Tiny Tim""]),(nm0621699,actor,[""Nephew Fred - Donald Duck""]),(nm0308881,actress,[""Collector for the Poor #3""]),(nm0308881,actress,[""Weasel #3""])"	1	0
tt0086005	movie	Never Cry Wolf	Never Cry Wolf	1983	105	Adventure,Drama	7.5	9122	nm0050597	nm0610246,nm0000436,nm0358334,nm0459350,nm0001747,nm0180644,nm0525137,nm0298995	"(nm0001747,actor,[""Farley Mowat""]),(nm0001747,actor,[""Tyler""]),(nm0001133,actor,[""Rosie""]),(nm0411814,actor,[""Ootek""]),(nm0429786,actor,[""Mike""]),(nm0916908,actor,[""Drunk""]),(nm0411813,actress,[""Woman""]),(nm0197080,actor,[""Hunter #1""]),(nm0835872,actor,[""Hunter #2""])"	1	0
tt0086067	short	Overnight Sensation	Overnight Sensation	1984	28	Drama,Short	6.9	55	nm0089186	nm0118341,nm0560857	"(nm0005162,actor,[""George Peregrine""]),(nm0001221,actress,[""Evie Peregrine""]),(nm0004737,actress,[""Daphne""]),(nm0046373,actor,[""Lawyer""]),(nm0307600,actress,[""Sales Girl""]),(nm0345466,actor,[""Assistant""]),(nm0049056,actor,[""Wino""]),(nm0779453,actor,[""Publisher""]),(nm0875641,actor,[""Bartender""]),(nm0001862,actress,[""Woman at Party""])"	1	0
tt0086147	movie	The Profession of Arms	The Profession of Arms	1983	57	Documentary	6.8	42	nm0117031,nm0897548	nm0245727		1	0
tt0086190	movie	Star Wars: Episode VI - Return of the Jedi	Star Wars: Episode VI - Return of the Jedi	1983	131	Action,Adventure,Fantasy	8.3	1160838	nm0549658	nm0001410,nm0000184	"(nm0000434,actor,[""Luke Skywalker""]),(nm0000148,actor,[""Han Solo""]),(nm0000402,actress,[""Princess Leia""]),(nm0001850,actor,[""Lando Calrissian""]),(nm0000355,actor,[""C-3PO""]),(nm0562679,actor,[""Chewbacca""]),(nm0789970,actor,[""Anakin Skywalker""]),(nm0001519,actor,[""The Emperor""]),(nm0000568,actor,[""Yoda""]),(nm0000469,actor,[""Darth Vader""])"	4	0
tt0086197	movie	The Right Stuff	The Right Stuff	1983	193	Adventure,Biography,Drama	7.8	67167	nm0442241	nm0442241,nm0004366	"(nm0001731,actor,[""Chuck Yeager""]),(nm0001277,actor,[""Alan Shepard""]),(nm0000438,actor,[""John Glenn""]),(nm0000598,actor,[""Gordon Cooper""]),(nm0911542,actor,[""Gus Grissom""]),(nm0001347,actress,[""Glennis Yeager""]),(nm0822535,actress,[""Pancho Barnes""]),(nm0001021,actress,[""Betty Grissom""]),(nm0715622,actress,[""Trudy Cooper""]),(nm0667182,actor,[""Deke Slayton""])"	8	4
tt0086273	movie	Seeing Red	Seeing Red	1983	100	Documentary,History	7.4	182	nm0458822,nm0717064	\N		1	0
tt0086291	short	Sewing Woman	Sewing Woman	1982	14	Documentary,Short	7.1	93	nm0232472	nm1096311	"(nm0523734,actress,[""Narrator""])"	1	0
tt0086312	movie	Silkwood	Silkwood	1983	131	Biography,Drama,History	7.1	23529	nm0001566	nm0001188,nm0035146	"(nm0000658,actress,[""Karen Silkwood""]),(nm0000621,actor,[""Drew Stephens""]),(nm0000333,actress,[""Dolly Pelliker""]),(nm0005266,actor,[""Winston""]),(nm0769311,actress,[""Angela""]),(nm0911542,actor,[""Morgan""]),(nm0798779,actor,[""Paul Stone""]),(nm0356251,actor,[""Earl Lapin""]),(nm0813977,actor,[""Max Richter""]),(nm0094048,actress,[""Thelma Rice""])"	5	0
tt0086344	short	Sound of Sunshine - Sound of Rain	Sound of Sunshine - Sound of Rain	1983	15	Animation,Short	6.9	76	nm1985876	nm0969722,nm0356638,nm1459774	"(nm0385649,actor,[""The Boy""]),(nm3261928,actor,[""Abram""]),(nm0000956,actress,[""The Sister""]),(nm0533672,actress,[""The Mother""]),(nm0533672,actress,[""The West Indian Woman""]),(nm0827744,actor,[""The Storekeeper""]),(nm0322002,actor,[""Narrator""]),(nm0322002,actor,[""Narrator""])"	1	0
tt0086347	short	Spaces: The Architecture of Paul Rudolph	Spaces: The Architecture of Paul Rudolph	1983	29	Documentary,Short	7.2	13	nm0252021	nm0252021	"(nm0731772,actor,[""Narrator""])"	1	0
tt0086370	movie	The Sting II	The Sting II	1983	101	Comedy,Crime	4.9	2555	nm0434571	nm0911486	"(nm0001276,actor,[""Fargo Gondorff""]),(nm0205067,actor,[""Jake Hooker""]),(nm0000414,actress,[""Veronica""]),(nm0001500,actor,[""Gus Macalinski""]),(nm0001657,actor,[""Lonnegan""]),(nm0719037,actor,[""Kid Colors""]),(nm0893114,actress,[""Blonde with Kid Colors""]),(nm0673526,actor,[""Carlos (Lonnegan's Guard)""]),(nm0084114,actor,[""Gellecher (Lonnegan's 2nd Guard)""]),(nm0565133,actor,[""Lonnegan's Thug""])"	1	0
tt0086388	short	Sundae in New York	Sundae in New York	1983	4	Animation,Comedy,Family	4.9	623	nm0681804	\N	"(nm1422712,actor,[""Voices""])"	1	1
tt0086423	movie	Tender Mercies	Tender Mercies	1983	92	Drama,Music	7.3	12668	nm0000915	nm0285210	"(nm0000380,actor,[""Mac Sledge""]),(nm0002128,actress,[""Rosa Lee""]),(nm0000990,actress,[""Dixie""]),(nm0000979,actor,[""Harry""]),(nm0000289,actress,[""Sue Anne""]),(nm0399141,actor,[""Sonny""]),(nm0902188,actor,[""Robert""]),(nm0322339,actor,[""Reporter""]),(nm0185611,actor,[""Lewis Menefee""]),(nm0071960,actor,[""Reverend Hotchkiss""])"	5	2
tt0086425	movie	Terms of Endearment	Terms of Endearment	1983	132	Comedy,Drama	7.4	68061	nm0000985	nm0573505,nm0000985	"(nm0000511,actress,[""Aurora Greenway""]),(nm0000700,actress,[""Emma Horton""]),(nm0000197,actor,[""Garrett Breedlove""]),(nm0000362,actor,[""Vernon Dahlart""]),(nm0001099,actor,[""Flap Horton""]),(nm0001475,actor,[""Sam Burns""]),(nm0140906,actress,[""Patsy Clark""]),(nm0454487,actress,[""Rosie Dunlop""]),(nm0289030,actor,[""Teddy Horton""]),(nm0003609,actor,[""Tommy Horton""])"	11	5
tt0086429	movie	Testament	Testament	1983	90	Drama,Sci-Fi	6.9	7530	nm0003313	nm0024562,nm0949722	"(nm0000737,actress,[""Carol Wetherly""]),(nm0001137,actor,[""Tom Wetherly""]),(nm0365283,actor,[""Brad Wetherly""]),(nm0952365,actress,[""Mary Liz Wetherly""]),(nm0001305,actor,[""Scottie Wetherly""]),(nm0001911,actor,[""Hollis""]),(nm0803785,actress,[""Fania""]),(nm0000748,actor,[""Henry Abhart""]),(nm0878354,actress,[""Rosemary Abhart""]),(nm0000360,actress,[""Cathy Pitkin""])"	1	0
tt0086450	movie	To Be or Not to Be	To Be or Not to Be	1983	107	Comedy,Drama,War	6.9	12427	nm0424466	nm0576070,nm0334283,nm0562372,nm0501872,nm0523932	"(nm0000316,actor,[""Dr. Frederick Bronski""]),(nm0000843,actress,[""Anna Bronski""]),(nm0334283,actor,[""Sondheim""]),(nm0717995,actress,[""Gruba""]),(nm0450401,actor,[""Bieler""]),(nm0727051,actor,[""Dobish""]),(nm0821139,actor,[""Lupinsky""]),(nm0310960,actor,[""Ravitch""]),(nm0943927,actor,[""Ratkowski""]),(nm0351806,actor,[""Sasha""])"	1	0
tt0086465	movie	Trading Places	Trading Places	1983	116	Comedy	7.5	173993	nm0000484	nm0365390,nm0918339	"(nm0000552,actor,[""Billy Ray Valentine""]),(nm0000101,actor,[""Louis Winthorpe III""]),(nm0000897,actor,[""Randolph Duke""]),(nm0000747,actor,[""Mortimer Duke""]),(nm0001186,actor,[""Coleman""]),(nm0940705,actor,[""Duke & Duke Employee""]),(nm0279351,actor,[""Duke & Duke Employee""]),(nm0302403,actor,[""Duke & Duke Employee""]),(nm0228261,actor,[""Duke & Duke Employee""]),(nm0067013,actress,[""Duke & Duke Employee""])"	1	0
tt0086510	movie	Under Fire	Under Fire	1983	128	Drama,War	7.0	9112	nm0006854	nm0005421,nm0296243	"(nm0000560,actor,[""Russell Price""]),(nm0000438,actor,[""Oates""]),(nm0000432,actor,[""Alex Grazier""]),(nm0001026,actress,[""Claire""]),(nm0554976,actress,[""Isela""]),(nm0657353,actress,[""Journalist""]),(nm0479600,actress,[""Nightclub Singer""]),(nm0953628,actor,[""Jazz Combo: Piano""]),(nm0953629,actor,[""Jazz Combo: Drums""]),(nm0681446,actor,[""Jazz Combo: Bass""])"	1	0
tt0086561	movie	Wartime Romance	Voenno-polevoy roman	1983	92	Drama,Romance,War	7.2	685	nm0865421	nm0865421	"(nm0122168,actor,[""Netuzhilin""]),(nm0028907,actress,[""Lyuba""]),(nm0161500,actress,[""Vera""]),(nm0950672,actress,[""Katka""]),(nm0314210,actor,[""Administrator""]),(nm0468822,actress,[""[Sonya] - his wife""]),(nm0698756,actor,[""Novikov""]),(nm0793519,actor,[""Grisha""]),(nm0554429,actor,[""Kombat""]),(nm0155487,actress,[""Lotochnitsa""])"	1	0
