tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person
tt0050723	Monster from Green Hell	Monster from Green Hell	1957	71	Animation,Horror,Sci-Fi	3.7	1453	nm0186381	nm0900134,nm0092015	"(nm0204824,actor,[""Dr. Quent Brady""]),(nm0341351,actor,[""Dan Morgan""]),(nm0283314,actor,[""Arobi""]),(nm0193009,actress,[""Lorna""]),(nm0161862,actor,[""Mahri""]),(nm0812453,actor,[""Dr. Lorentz""]),(nm0403173,actor,[""Territorial Agent""]),(nm0428634,actress,[""Kuana""]),(nm0693138,actor,[""Radar Operator""])"
tt0050987	The Snow Queen	Snezhnaya koroleva	1957	74	Adventure,Animation,Family	7.5	3258	nm0040255	nm0337385,nm0040255,nm0258755,nm0026153,nm0951442,nm0279394,nm0513748	"(nm0340816,actor,[""Ole Lukøje""]),(nm0955567,actress,[""Gerda""]),(nm0464720,actress,[""Kay""]),(nm0044747,actress,[""The Snow Queen""]),(nm0468831,actress,[""Robber Girl""]),(nm0615491,actress,[""Old Fairy""]),(nm0554178,actor,[""Karraks""]),(nm0690557,actress,[""Crow""]),(nm5407389,actress,[""Prince""]),(nm16155299,actress,[""Princess""])"
tt0051694	Panda and the Magic Serpent	Hakuja den	1958	79	Animation,Family,Fantasy	6.5	649	nm0944763	nm0879950,nm0944763,nm0946592	"(nm0605662,actor,[""Xu Xian""]),(nm0605662,actor,[""Panda""]),(nm0605662,actor,[""Fahai""]),(nm0594344,actress,[""Bai Niang""]),(nm0594344,actress,[""Xiaoqing""]),(nm0594344,actress,[""Mimi""]),(nm3761746,actress,[""Mimi""]),(nm3761746,actress,[""Mimi""]),(nm0523734,actress,[""Girl""]),(nm0523734,actress,[""Girl""]),(nm0559461,actor,[""Boy""]),(nm0559461,actor,[""Boy""]),(nm3774521,actress,[""Duck""]),(nm3774521,actress,[""Duck""]),(nm3761847,actress,[""Weasel""]),(nm3761847,actress,[""Weasel""]),(nm0588922,actor,[""Narrator""]),(nm0588922,actor,[""Narrator""]),(nm3761762,actor,[""Dragon God""]),(nm3761762,actor,[""Dragon God""]),(nm0846987,actress,[""Fish Spirit""]),(nm0846987,actress,[""Fish Spirit""])"
tt0052527	1001 Arabian Nights	1001 Arabian Nights	1959	75	Animation,Comedy,Family	6.1	391	nm0455741	nm0650262,nm0789693,nm0455733,nm0758494,nm0122319,nm0445701,nm0633964,nm0020022,nm0773931,nm0773971	"(nm0000822,actor,[""Uncle Abdul Azziz Magoo""]),(nm0335497,actress,[""Princess Yasminda""]),(nm0382722,actor,[""Magoo's Nephew Aladdin""]),(nm0175788,actor,[""The Wicked Wazir""]),(nm0175788,actor,[""Magic Flame""]),(nm0076453,actor,[""The Jinni of the Lamp""]),(nm0715284,actor,[""The Sultan""]),(nm0124889,actor,[""Omar the Rugmaker""]),(nm0124889,actor,[""The Royal Accountant""]),(nm0124889,actor,[""Heralds""]),(nm0803124,actress,[""The Three Little Maids from Damascus""]),(nm0071536,actor,[""Heralds' Sped Up Voice""]),(nm0778880,actor,[""Barkeeper""]),(nm0778880,actor,[""Man in Crowd""])"
tt0053261	A Midsummer Night's Dream	Sen noci svatojánské	1959	76	Animation,Comedy,Fantasy	7.2	501	nm0873240	nm0106404,nm0435079,nm0000636,nm0873240	"(nm0000722,actor,[""Quince""]),(nm0068029,actress,[""Hermia""]),(nm0000009,actor,[""Narrator""]),(nm0187803,actor,[""Lysander""]),(nm0220852,actor,[""Récitant""]),(nm0220852,actor,[""Narrator (French version)""]),(nm0334178,actress,[""Hippolyta""]),(nm0007232,actor,[""Oberon""]),(nm0420266,actress,[""Titania""]),(nm0500317,actress,[""Helena""]),(nm0543286,actor,[""Theseus""])"
tt0053275	Magic Boy	Shônen Sarutobi Sasuke	1959	83	Adventure,Animation,Family	6.7	526	nm0197304,nm0944763	nm0199025,nm0613519	"(nm0620154,actor,[""Yukimura Sanada""]),(nm0757335,actress,[""Oyû""]),(nm1090669,actor,[""Sarutobi Sasuke""]),(nm1090569,actress,[""Okei-chan""]),(nm0837552,actress,\N),(nm0757025,actor,[""Batta no Sanji""]),(nm0839977,actor,[""Tozawa Hakuunsai""]),(nm0457225,actor,\N),(nm1090086,actor,[""Okera no Kinta""]),(nm1092111,actor,[""Gatekeeper""])"
tt0053285	Sleeping Beauty	Sleeping Beauty	1959	75	Adventure,Animation,Family	7.2	166552	nm0164203,nm0314671,nm0488981,nm0718627,nm0527217	nm0672093,nm0674518,nm0727370,nm0382548,nm0670328,nm0780799,nm0942723,nm0052520	"(nm0182250,actress,[""Princess Aurora""]),(nm0794301,actor,[""Prince Phillip""]),(nm0041598,actress,[""Maleficent""]),(nm0271658,actress,[""Flora""]),(nm0271658,actress,[""Queen Leah""]),(nm0524853,actress,[""Merryweather""]),(nm0020289,actress,[""Fauna""]),(nm0392067,actor,[""King Stefan""]),(nm0859892,actor,[""King Hubert""]),(nm2146664,actor,[""Maleficent's Goon""]),(nm2146664,actor,[""Maleficent's Goon""]),(nm0088285,actor,[""Maleficent's Goon""])"
tt0054265	Alakazam the Great	Saiyûki	1960	84	Adventure,Animation,Family	6.0	542	nm0794198,nm0944763,nm0856804	nm0465402,nm0847121,nm0856804,nm0879939,nm1063158	"(nm0464674,actor,[""Son Gokû""]),(nm1091250,actress,[""RinRin""]),(nm1030539,actor,[""Cho Hakkai""]),(nm1899326,actress,[""Sa Gojô""]),(nm0782871,actor,[""Sanzô hôshi""]),(nm1898555,actress,[""Shaka-nyorai""]),(nm1892216,actress,[""Kanzeon-bosatsu""]),(nm1897643,actress,[""Shoryo""]),(nm1090090,actor,[""Gyûmaô""]),(nm1671391,actress,[""Rasetsu-jo""])"
tt0054631	The Littlest Warrior	Anju to Zushiômaru	1961	83	Animation,Drama	6.4	106	nm0785185,nm0944763	nm0849068	"(nm0757293,actress,[""Anju""]),(nm0594658,actor,[""Saburô, second son""]),(nm0457586,actor,[""Zushiômaru""]),(nm0945222,actress,[""Yashio""]),(nm0443559,actor,[""Young Zushiômaru""]),(nm0882255,actor,[""Judge Iwamoto""]),(nm0945522,actor,[""Fujiwara No Morozane""]),(nm1090569,actress,[""Princess Aya""]),(nm0386179,actor,[""Jirô, eldest son""]),(nm0592756,actor,[""Onikura Mutsu Nokami""])"
tt0054662	The Bath House	Banya	1962	53	Animation	6.1	45	nm0438908,nm0951170	nm0438908,nm0562194,nm0951170	(nm0707430,actor,\N),(nm0707433,actress,\N)
tt0054665	The Fabulous Baron Munchausen	Baron Prásil	1962	83	Adventure,Animation,Comedy	7.7	3267	nm0954724	nm0106404,nm0119279,nm0435079,nm0711474,nm0954724	"(nm0465716,actor,[""Baron Munchausen""]),(nm0420628,actor,[""Tonik""]),(nm0107012,actress,[""Princess Bianca""]),(nm0405859,actor,[""Cyrano""]),(nm0463451,actor,[""General Ellemerle""]),(nm0921276,actor,[""Ship's Captain""]),(nm0959149,actor,[""Admiral""]),(nm0398703,actor,[""The Sultan""]),(nm0392705,actor,[""Enemy General""]),(nm0805711,actor,[""Pirate Captain""])"
tt0055150	Marysia i krasnoludki	Marysia i krasnoludki	1961	71	Animation,Family	5.8	16	nm0660882,nm0844029	nm2556635,nm0804813,nm0844029	"(nm0682160,actress,[""Marysia""]),(nm0797174,actor,[""Skrobek""]),(nm0797174,actor,[""Koszalek Opalek""]),(nm0648173,actress,[""Smith""]),(nm0087933,actor,[""Józik""]),(nm0392250,actor,[""Fox Sadelko""]),(nm4154174,actor,[""King Blystek""]),(nm0464578,actress,[""Zagiewka""]),(nm0394559,actress,[""Queen Tatra""])"
tt0055254	One Hundred and One Dalmatians	One Hundred and One Dalmatians	1961	79	Adventure,Animation,Comedy	7.3	189284	nm0314671,nm0527217,nm0718627	nm0670328,nm0807977	"(nm0001792,actor,[""Pongo""]),(nm0314867,actress,[""Cruella De Vil""]),(nm0314867,actress,[""Miss Birdwell""]),(nm0641729,actor,[""Colonel""]),(nm0641729,actor,[""Jasper""]),(nm0641729,actor,[""Mechanic""]),(nm0921131,actress,[""Nanny""]),(nm0921131,actress,[""Queenie""]),(nm0921131,actress,[""Lucy""]),(nm0942220,actor,[""Roger Radcliffe""]),(nm0942220,actor,[""Man""]),(nm0061770,actress,[""Perdita""]),(nm0291301,actor,[""Sgt. Tibbs""]),(nm0941520,actor,[""Horace""]),(nm0941520,actor,[""Inspector Graves""]),(nm0205040,actress,[""Anita Radcliffe-Dearly""]),(nm0007218,actor,[""Quizmaster""]),(nm0007218,actor,[""Collie""])"
tt0056060	Heaven and Earth Magic	Heaven and Earth Magic	1962	66	Animation,Fantasy	5.1	924	nm0808421	\N	
tt0056125	Joseph the Dreamer	Ba'al Hahalomot	1962	80	Animation,Drama	5.2	24	nm0343317,nm0343518	nm0343464	(nm0041219,actor,\N),(nm0052752,actor,\N),(nm0295370,actor,\N),(nm0330795,actor,\N),(nm5783430,actor,\N),(nm0712450,actress,\N),(nm0739878,actor,\N),(nm0855267,actor,\N)
tt0056294	Number 13	Number 13	1962	108	Animation	5.2	23	nm0808421	nm0000875,nm0808421	
tt0056461	Une fée... pas comme les autres	Une fée... pas comme les autres	1956	63	Animation,Family,Fantasy	6.8	90	nm0869606	nm0212179,nm0869606,nm0492054,nm0780272,nm0873568	"(nm0483812,actor,[""Narrator - French Version""]),(nm0064235,actor,[""Narrator - UK Version""]),(nm0867343,actor,[""Narrator -US Version""])"
tt0056482	Arabian Nights: The Adventures of Sinbad	Arabian naito: Shindobaddo no bôken	1962	81	Action,Adventure,Animation	6.1	161	nm0475845,nm0944763	nm0457489,nm0856804	"(nm1030539,actor,[""Sinbad""]),(nm0961243,actress,[""Ali""]),(nm1070235,actress,[""Princess Samir""]),(nm0442815,actor,[""Cabinet Minister Torfa""]),(nm1091250,actress,[""Queen Amina""]),(nm1090090,actor,[""Old Sailor""]),(nm0206795,actor,[""Abdulla""]),(nm0847664,actor,[""Captain Hamdi""]),(nm0875332,actor,[""Yasim""]),(nm0619077,actor,[""King Ahmad""])"
tt0057093	Gay Purr-ee	Gay Purr-ee	1962	85	Animation,Comedy,Family	6.6	2271	nm0506187	nm0427960,nm0005062,nm0942723,nm0506187	"(nm0000023,actress,[""Mewsette""]),(nm0332587,actor,[""Jaune-Tom""]),(nm0000999,actor,[""Robespierre""]),(nm0293659,actor,[""Meowrice""]),(nm0293659,actor,[""Cat at Railway Station""]),(nm0320006,actress,[""Mme. Rubens-Chatte""]),(nm0000305,actor,[""Bulldog""]),(nm0000305,actor,[""Bartender""]),(nm0000305,actor,[""the Driver""]),(nm0025440,actor,[""Narrator""]),(nm1134445,actress,[""Lady From Provence""]),(nm0071855,actress,[""Lady From Provence""]),(nm1187952,actor,[""Singing Hench Cat""])"
tt0057546	The Sword in the Stone	The Sword in the Stone	1963	79	Adventure,Animation,Comedy	7.1	110276	nm0718627,nm0314671,nm0359457	nm0670328,nm0925493	"(nm0814862,actor,[""Wart""]),(nm0001982,actor,[""Sir Ector""]),(nm0001982,actor,[""Narrator""]),(nm0842425,actor,[""Merlin""]),(nm0560076,actor,[""Archimedes""]),(nm0852412,actress,[""Little Girl Squirrel""]),(nm0921131,actress,[""Madam Mim""]),(nm0921131,actress,[""Old Lady Squirrel""]),(nm0921131,actress,[""Scullery Maid""]),(nm0017491,actor,[""Sir Kay""]),(nm0621002,actor,[""Sir Pellinore""]),(nm0718625,actor,[""Wart""]),(nm0718626,actor,[""Wart""])"
tt0057669	Little Prince and the Eight Headed Dragon	Wanpaku ôji no Orochi taiji	1963	83	Adventure,Animation,Family	7.0	304	nm0785185	nm0407426,nm0407351	"(nm0443559,actor,[""Susanoo""]),(nm3754009,actress,[""Kushinada-hime""]),(nm0475686,actress,[""Akahana""]),(nm0945671,actor,[""Wadatsumi, Kushinada-hime's father""]),(nm0442815,actor,[""Titan-bô""]),(nm1030539,actor,[""Tarô""]),(nm1030539,actor,[""Tsukuyomi""]),(nm1090090,actor,[""Hi no kami (God of Fire)""]),(nm0035759,actor,[""Prince Susano""]),(nm0035759,actor,[""Prince Susano""]),(nm1973351,actor,[""Rabbit""]),(nm1973351,actor,[""Rabbit""]),(nm2006177,actress,[""Izanagi""]),(nm2006177,actress,[""Izanagi""]),(nm2006177,actress,[""Sun Goddess""]),(nm2006177,actress,[""Sun Goddess""]),(nm2006177,actress,[""The Little Princess""]),(nm2006177,actress,[""The Little Princess""])"
tt0057894	Bláznova kronika	Bláznova kronika	1964	82	Adventure,Animation,Comedy	7.2	556	nm0954724	nm0433059,nm0473128,nm0534181,nm0810646,nm0954724	"(nm0467478,actor,[""Petr""]),(nm0904700,actress,[""Lenka""]),(nm0392705,actor,[""Matej""]),(nm0250551,actor,[""Varga""]),(nm0857979,actress,[""Komtesa Veronika""]),(nm0369400,actor,[""Císarský musketýr""]),(nm0392874,actor,[""Spanelský dustojník""]),(nm0463451,actor,[""Hrabe""]),(nm0468525,actor,[""Sasek""]),(nm0579844,actor,[""Dvorní malír""])"
tt0058230	The Incredible Mr. Limpet	The Incredible Mr. Limpet	1964	99	Animation,Comedy,Family	6.5	6236	nm0523893,nm0157908,nm0571781,nm0695462,nm0879209	nm0108163,nm0741486,nm0227449,nm0695553,nm0242637	"(nm0461455,actor,[""Henry Limpet""]),(nm0176946,actress,[""Bessie Limpet""]),(nm0922967,actor,[""George Stickle""]),(nm0240887,actor,[""Harlock""]),(nm0444122,actor,[""Admiral P.P. Spewter""]),(nm0073471,actor,[""Nazi Admiral""]),(nm0580566,actor,[""Fleet Admiral""]),(nm0534281,actress,[""Ladyfish""]),(nm0293659,actor,[""Crusty""]),(nm0011262,actor,[""Lieutenant""])"
tt0058734	Doggie March	Wan wan chûshingura	1963	82	Adventure,Animation,Comedy	6.4	119	nm0197304,nm0794198	nm0407351,nm0794198,nm0856804	"(nm1030539,actor,[""Rock (adult)""]),(nm0394652,actress,[""Rock (young)""]),(nm0394652,actress,[""Lighthouse girl""]),(nm1062673,actress,[""Shiro""]),(nm1555093,actor,[""Goro""]),(nm0632757,actor,[""Killer the tiger""]),(nm3925411,actor,[""Akamimi the fox""]),(nm0648489,actor,[""Nukita the raccoon""]),(nm3606341,actress,[""Rabi the rabbit""]),(nm3392665,actress,[""Rima the squirrel""]),(nm0393351,actress,[""Karo""])"
tt0059212	Gulliver's Space Travels: Beyond the Moon	Garibaa no uchû ryokô	1965	85	Adventure,Animation,Fantasy	6.1	207	nm0475845	nm0782883,nm0842605	"(nm0757085,actor,[""Ted""]),(nm0393351,actress,[""Princess of the Purple Planet""]),(nm0594348,actor,[""Lemuel Gulliver""]),(nm0654726,actor,[""Colonel""]),(nm0394652,actress,[""Mack the stray dog""]),(nm3606341,actress,[""Crow""]),(nm3754009,actress,[""Cupid""]),(nm0408085,actor,[""Robot of the Blue Planet""]),(nm0645269,actor,[""King of the Purple Planet""]),(nm9169555,actor,[""Ricky""])"
tt0059422	The Man from Button Willow	The Man from Button Willow	1965	81	Adventure,Animation,Family	5.3	183	nm0221885	nm0221885,nm0078126,nm0221886,nm0455733	"(nm0731783,actor,[""Justin Eagle""]),(nm0118000,actor,[""Sorry""]),(nm0938943,actress,[""Stormy""]),(nm0076453,actor,[""The Captain""]),(nm0076453,actor,[""Saloon Man#1""]),(nm0553014,actor,[""Andy Svenson""]),(nm0173416,actor,[""Abner Hawkins""]),(nm0173416,actor,[""Animal Sounds""]),(nm0173416,actor,[""Man on Trolly""]),(nm0621699,actor,[""Senator Freeman""]),(nm0621699,actor,[""Mountain Lion""]),(nm0117981,actor,[""News Boy""]),(nm0117981,actor,[""Boy""]),(nm0271658,actress,[""Mrs.Pomeroy""]),(nm0271658,actress,[""Mother""]),(nm0271658,actress,[""Lady on Trolley""]),(nm0579684,actor,[""Shanghai Kelly""]),(nm0579684,actor,[""Chinese Singer""]),(nm0579684,actor,[""Saloon Man#3""])"
tt0059855	Havoc in Heaven	Da nao tian gong	1961	114	Action,Adventure,Animation	8.1	2591	nm0481812,nm3213009	nm0481812,nm1314878,nm1063158	"(nm8618570,actor,[""Sun Wu-Kong""]),(nm8618570,actor,[""Monkey King""]),(nm8618571,actor,[""Jade Emperor""]),(nm0019244,actor,[""Storyteller (Sweden)""]),(nm3271949,actor,[""Dragon King""]),(nm3271949,actor,[""Earth""]),(nm0228435,actor,[""Storyteller (Denmark)""]),(nm6194428,actress,[""Fairy""]),(nm8618572,actor,\N)"
tt0060283	The Daydreamer	The Daydreamer	1966	101	Adventure,Animation,Drama	6.1	487	nm0060072	nm0026153,nm0612239,nm0710230	"(nm0000845,actress,[""The Sea Witch""]),(nm0096493,actor,[""Zenith (The Second Tailor)""]),(nm0001157,actress,[""Thumbelina""]),(nm0318527,actor,[""Papa Andersen""]),(nm0370564,actor,[""The Mole""]),(nm0002121,actress,[""Mrs. Klopplebobbler""]),(nm0412322,actor,[""Father Neptune""]),(nm0000472,actor,[""The Rat""]),(nm0001539,actress,[""The Little Mermaid""]),(nm0641485,actor,[""Chris""])"
tt0060555	Kimba, the White Lion	Jangaru taitei	1966	75	Adventure,Animation,Drama	6.3	257	nm0945412	nm0856804	"(nm0948407,actress,[""Leo""]),(nm1895500,actor,[""Tommy""]),(nm0386768,actor,[""Mandy""]),(nm1894563,actor,[""Coco""]),(nm0585643,actor,[""Panja""])"
tt0060651	El mago de los sueños	El mago de los sueños	1966	72	Adventure,Animation,Comedy	6.6	124	nm0532921	nm0026153,nm0532921,nm0814985	"(nm0750991,actor,[""El Mago de los Sueños""]),(nm0546359,actor,\N),(nm0329904,actor,\N),(nm0602351,actor,\N),(nm0762701,actor,\N),(nm0555907,actress,\N)"
tt0060661	The Man Called Flintstone	The Man Called Flintstone	1966	89	Action,Adventure,Animation	6.5	1935	nm0053484,nm0360253	nm0120152,nm0020918,nm0053484,nm0288111,nm0360253,nm0522772	"(nm0715284,actor,[""Fred Flintstone""]),(nm0000305,actor,[""Barney Rubble""]),(nm0000305,actor,[""Dino""]),(nm0000305,actor,[""Helicopter Pilot""]),(nm0888717,actress,[""Wilma Flintstone""]),(nm0425144,actress,[""Betty Rubble""]),(nm0582106,actor,[""Dr. Moonstone""]),(nm0582106,actor,[""Recorder Bird""]),(nm0582106,actor,[""Ferocious""]),(nm0907228,actress,[""Roberta""]),(nm0293659,actor,[""Rock Slag""]),(nm0293659,actor,[""Green Goose""]),(nm0293659,actor,[""Triple X""]),(nm0466327,actor,[""Chief Boulder""]),(nm0466327,actor,[""Street Salesman""]),(nm0827267,actor,[""Veterinarian""]),(nm0827267,actor,[""Airport Clerk""]),(nm0004931,actress,[""Tanya Malichite""])"
tt0060926	Cyborg 009	Saibôgu 009	1966	64	Adventure,Animation,Sci-Fi	6.2	179	nm0785185	nm0407351,nm0411127,nm0785185	"(nm0652689,actor,[""Cyborg 009""]),(nm0648682,actress,[""Cyborg 003""]),(nm1011131,actor,[""Cyborg 006""]),(nm0812206,actress,[""Cyborg 007""]),(nm0945881,actor,[""Dr. Isaac Gilmore""]),(nm0945671,actor,[""Black Ghost""]),(nm0442815,actor,[""Beagle""]),(nm7160042,actor,[""Cyborg 002""]),(nm0960022,actor,[""Cyborg 004""]),(nm0882581,actor,[""Cyborg 008""])"
tt0061069	Taro the Dragon Boy	Tatsu no ko Tarô	1979	75	Adventure,Animation,Family	7.5	956	nm0881591,nm0273033	nm1398586,nm0847223,nm0881591,nm1398671	"(nm7198387,actor,[""Tarô""]),(nm0866697,actress,[""Aya""]),(nm1263680,actor,[""Red Oni""]),(nm0457557,actor,[""Niwatori-chouja""]),(nm2044649,actress,[""Taro's Grandmother""]),(nm0452817,actress,[""Yamanba""]),(nm0949045,actress,[""Tatsuya""]),(nm0914953,actress,[""Taro""]),(nm0914953,actress,[""Taro""])"
tt0061369	Asterix the Gaul	Astérix le Gaulois	1967	68	Action,Adventure,Animation	6.6	12486	nm0329679	nm0331453,nm0879853,nm0853456	"(nm0136789,actor,[""Astérix""]),(nm0603600,actor,[""Obélix""]),(nm0868139,actor,[""Abraracourcix""]),(nm0868139,actor,[""Le marchand de boeufs""]),(nm0868139,actor,[""Caius Bonus""]),(nm0431025,actor,[""Assurancetourix""]),(nm0431025,actor,[""Caligulaminus""]),(nm0706895,actor,[""Panoramix""]),(nm0870389,actor,[""Marcus Sacapus""]),(nm0491721,actor,[""Le narrateur""]),(nm0885137,actor,[""Voix additionnelles""]),(nm0701171,actor,[""Voix additionnelles""]),(nm0156737,actor,[""Voix additionnelles""]),(nm0156737,actor,[""Jules César""])"
tt0061797	The Madcap Island	Hyokkori hyôtan-jima	1967	61	Animation	6.9	13	nm0944763	nm0409282,nm0945458	"(nm0620408,actress,\N),(nm1011131,actor,\N),(nm0023925,actor,[""Detective Gooks""]),(nm3925291,actor,[""Chappy""]),(nm0297847,actress,[""Kid""]),(nm3606341,actress,[""Dumb""]),(nm0462022,actor,[""Dandy""]),(nm1263680,actor,[""Torahige""]),(nm0476433,actress,[""Sensei Sunday""]),(nm0557968,actress,[""Teka""])"
tt0061852	The Jungle Book	The Jungle Book	1967	78	Adventure,Animation,Comedy	7.6	205916	nm0718627	nm0166307,nm0942723,nm0027011,nm0314788,nm0456017,nm0670328	"(nm0365201,actor,[""Baloo the Bear""]),(nm0001982,actor,[""Bagheera the Panther""]),(nm0697515,actor,[""King Louie of the Apes""]),(nm0718624,actor,[""Mowgli the Man Cub""]),(nm0001695,actor,[""Shere Khan the Tiger""]),(nm0001359,actor,[""Kaa the Snake""]),(nm0641729,actor,[""Col. Hathi the Elephant""]),(nm0641729,actor,[""Buzzie""]),(nm0271658,actress,[""Elephant""]),(nm0397212,actor,[""Elephant""]),(nm0835665,actor,[""Vulture""])"
tt0061931	Mad Monster Party?	Mad Monster Party?	1967	94	Animation,Comedy,Family	6.6	3725	nm0060072	nm1219735,nm0476069,nm0710230,nm0009969	"(nm0000472,actor,[""Baron Boris von Frankenstein""]),(nm0842563,actor,[""Felix Flankin""]),(nm0842563,actor,[""Yetch""]),(nm0842563,actor,[""Dracula""]),(nm0307805,actress,[""Francesca""]),(nm0226887,actress,[""The Monster's Mate""]),(nm0257884,actress,[""Title Song Singer""])"
tt0062044	Band of Ninja	Ninja bugei-chô	1967	123	Action,Animation,History	5.8	258	nm0651915	nm2894067,nm0765801,nm0651915	"(nm0869601,actor,[""Kagemaru""]),(nm0945435,actor,[""Yûki Jûtarô""]),(nm0464587,actor,[""Onikichi""]),(nm0559548,actress,[""Hotarubi""]),(nm0766225,actor,[""Sakagami Shuzen""]),(nm16253763,actor,[""Mufû Dôjin""]),(nm0370618,actor,[""Kinoshita Tôkichiô""]),(nm0438047,actor,[""Kamiizumi Nobutsuna""]),(nm0913796,actor,[""Oda Nobunaga""]),(nm0913796,actor,[""Kennyo""]),(nm0468699,actress,[""Akemi""])"
tt0062224	Cyborg 009: Underground Duel	Saibogu 009: Kaijû senso	1967	60	Adventure,Animation,Drama	5.9	79	nm0785185	nm0407351,nm0411127,nm0785185,nm0794198	"(nm0652689,actor,[""Cyborg 009""]),(nm1011131,actor,[""Cyborg 006""]),(nm0557951,actor,[""Cyborg 005""]),(nm0960022,actor,[""Cyborg 004""]),(nm0648682,actress,[""Cyborg 003""]),(nm8119850,actor,[""Cyborg 001""]),(nm7160042,actor,[""Cyborg 002""]),(nm0812206,actress,[""Cyborg 007""]),(nm0882581,actor,[""Cyborg 008""]),(nm0406700,actress,[""Herena""])"
tt0062260	Jack and the Witch	Shônen Jakku to Mahô-tsukai	1967	80	Animation,Fantasy	6.3	141	nm0944763	nm0782883,nm2952841	"(nm0620193,actress,[""Shônen Jack""]),(nm0620193,actress,[""Akuma no shôjo Kiky""]),(nm0475686,actress,[""Kiky no otôto Shibari""]),(nm0961243,actress,[""Nezumi""]),(nm1263680,actor,[""Kokuma""]),(nm0960022,actor,[""Kitsune""]),(nm1051325,actress,[""Koinu""]),(nm1160730,actress,[""Majo Grendel""]),(nm3606341,actress,[""Shô akuma""]),(nm3284451,actor,[""Shô akuma""]),(nm3392665,actress,[""Shô akuma""])"
tt0062366	Mr. and Mrs. Kabal's Theatre	Théâtre de Monsieur & Madame Kabal	1967	77	Animation,Comedy	6.2	340	nm0097259	nm0097259	"(nm0745955,actress,[""Mme Kabal""]),(nm0171772,actor,[""M. Kabal""]),(nm0427009,actor,\N),(nm6480575,actress,\N),(nm6480576,actress,\N),(nm0146314,actress,\N),(nm6480577,actress,\N),(nm6480578,actress,\N),(nm0543972,actress,\N),(nm0155319,actress,\N)"
