tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt2488496	movie	Star Wars: Episode VII - The Force Awakens	Star Wars: Episode VII - The Force Awakens	2015	138	Action,Adventure,Sci-Fi	7.8	996937	nm0009190	nm0001410,nm0009190,nm1578335,nm0000184	"(nm5397459,actress,[""Rey""]),(nm3915784,actor,[""Finn""]),(nm1209966,actor,[""Poe Dameron""]),(nm1727304,actor,[""General Hux""]),(nm0000148,actor,[""Han Solo""]),(nm0000434,actor,[""Luke Skywalker""]),(nm0000402,actress,[""Princess Leia""]),(nm3485845,actor,[""Kylo Ren""]),(nm2143282,actress,[""Maz Kanata""]),(nm0785227,actor,[""Supreme Leader Snoke""])"	5	0
tt5144072	short	A Girl in the River: The Price of Forgiveness	A Girl in the River: The Price of Forgiveness	2015	40	Documentary,Drama,Short	7.8	1972	nm1581464	\N	"(nm8060550,actor,[""Lawyer""])"	1	1
tt4084844	short	Chau, Beyond the Lines	Chau, Beyond the Lines	2015	34	Biography,Documentary,Short	7.0	321	nm3229589	nm3229589,nm3787927	nan	1	0
tt1596363	movie	The Big Short	The Big Short	2015	130	Biography,Comedy,Drama	7.8	508904	nm0570912	nm1017488,nm0570912,nm1034122	"(nm0000288,actor,[""Michael Burry""]),(nm0136797,actor,[""Mark Baum""]),(nm0331516,actor,[""Jared Vennett""]),(nm0000093,actor,[""Ben Rickert""]),(nm5647921,actor,[""Lewis Ranieri""]),(nm2517511,actor,[""Fund Manager""]),(nm0847857,actor,[""Lewis Bond Trader""]),(nm4000521,actor,[""Lewis Bond Trader""]),(nm8770973,actress,[""Exotic Dancer""]),(nm3363398,actor,[""Analyst""])"	5	1
tt4874696	short	Borrowed Time	Borrowed Time	2015	7	Animation,Drama,Short	7.5	4701	nm2855383,nm3210583	nm2855383,nm3210583,nm2545904,nm7631537,nm1792557	(nm1562989,actor,\N),(nm3704316,actor,\N),(nm0700760,actor,\N)	1	0
tt1663202	movie	The Revenant	The Revenant	2015	156	Adventure,Drama,Western	8.0	909042	nm0327944	nm1872664,nm0327944,nm3488559	"(nm0000138,actor,[""Hugh Glass""]),(nm0362766,actor,[""John Fitzgerald""]),(nm2401020,actor,[""Bridger""]),(nm1727304,actor,[""Captain Andrew Henry""]),(nm5569442,actor,[""Hawk""]),(nm2167957,actor,[""Anderson""]),(nm0427379,actor,[""Murphy""]),(nm3825855,actor,[""Stubby Bill""]),(nm0397258,actor,[""Elk Dog""]),(nm7506216,actress,[""Powaqa""])"	12	3
tt4815426	short	Claude Lanzmann: Spectres of the Shoah	Claude Lanzmann: Spectres of the Shoah	2015	40	Documentary,Short	6.8	350	nm6887155	nm6887155	nan	1	0
tt4817576	short	Stutterer	Stutterer	2015	12	Drama,Romance,Short	7.7	3466	nm6526715	nm6526715	"(nm2765916,actor,[""Greenwood""]),(nm4006608,actress,[""Ellie""]),(nm0723793,actor,[""Greenwood's Dad""]),(nm7369175,actor,[""Angry boyfriend""]),(nm2595870,actress,[""Girlfriend""]),(nm5739564,actor,[""Teenage boy""]),(nm6106390,actress,[""Charity worker""]),(nm4928252,actress,[""Tourist""]),(nm8028664,actor,[""Man outside pub""])"	1	1
tt4955294	short	Prologue	Prologue	2015	6	Animation,Short	6.5	1317	nm0931530	nm0034922	nan	1	0
tt1661199	movie	Cinderella	Cinderella	2015	105	Adventure,Drama,Family	6.9	197883	nm0000110	nm0919363,nm0674518	"(nm4141252,actress,[""Cinderella""]),(nm0000949,actress,[""Stepmother""]),(nm0534635,actor,[""Prince""]),(nm0000307,actress,[""Fairy Godmother""]),(nm1996829,actor,[""Captain""]),(nm0001745,actor,[""Grand Duke""]),(nm2904789,actress,[""Drisella""]),(nm0334441,actress,[""Anastasia""]),(nm0001394,actor,[""King""]),(nm0001035,actor,[""Ella's Father""])"	1	0
tt1895587	movie	Spotlight	Spotlight	2015	129	Biography,Crime,Drama	8.1	517438	nm0565336	nm1802857,nm0565336	"(nm0749263,actor,[""Mike Rezendes""]),(nm0000474,actor,[""Walter 'Robby' Robinson""]),(nm1046097,actress,[""Sacha Pfeiffer""]),(nm0000630,actor,[""Marty Baron""]),(nm0805476,actor,[""Ben Bradlee Jr.""]),(nm0195421,actor,[""Matt Carroll""]),(nm0001804,actor,[""Mitchell Garabedian""]),(nm0830588,actress,[""Barbara""]),(nm0025255,actor,[""Steve Kurkjian""]),(nm0614921,actor,[""Peter Canellos""])"	6	2
tt1618448	movie	Racing Extinction	Racing Extinction	2015	90	Adventure,Documentary,News	8.2	8338	nm2694309	nm0598531	nan	1	0
tt1398426	movie	Straight Outta Compton	Straight Outta Compton	2015	147	Biography,Drama,History	7.8	226590	nm0336620	nm6707680,nm0075696,nm0767655,nm0921023	"(nm6578009,actor,[""Ice Cube""]),(nm3659660,actor,[""Dr. Dre""]),(nm4207146,actor,[""Eazy-E""]),(nm0112932,actor,[""DJ Yella""]),(nm0388038,actor,[""MC Ren""]),(nm5418987,actor,[""D.O.C.""]),(nm3976974,actor,[""Suge Knight""]),(nm3842417,actress,[""Tomica""]),(nm3381295,actress,[""Kim""]),(nm0316079,actor,[""Jerry Heller""])"	1	0
tt4908644	movie	Winter on Fire: Ukraine's Fight for Freedom	Winter on Fire: Ukraine's Fight for Freedom	2015	102	Documentary,History	8.3	21112	nm1017958	nm5236230	nan	1	0
tt1392190	movie	Mad Max: Fury Road	Mad Max: Fury Road	2015	120	Action,Adventure,Sci-Fi	8.1	1161567	nm0004306	nm0004306,nm0565068,nm0490147	"(nm0362766,actor,[""Max Rockatansky""]),(nm0000234,actress,[""Imperator Furiosa""]),(nm0396558,actor,[""Nux""]),(nm2368789,actress,[""Toast the Knowing""]),(nm0117412,actor,[""Immortan Joe""]),(nm2890541,actor,[""Slit""]),(nm0428923,actor,[""Rictus Erectus""]),(nm2492819,actress,[""The Splendid Angharad""]),(nm2142336,actress,[""Capable""]),(nm3880181,actress,[""The Dag""])"	10	6
tt4171032	short	World of Tomorrow	World of Tomorrow	2015	17	Animation,Comedy,Drama	8.1	10697	nm0381116	nm0381116	"(nm3517154,actress,[""Emily""]),(nm6888393,actress,[""Emily Prime""]),(nm1846596,actress,[""Simon""]),(nm1846596,actress,[""Simon""])"	1	0
tt2401878	movie	Anomalisa	Anomalisa	2015	90	Animation,Comedy,Drama	7.2	77103	nm2122478,nm0442109	nm0442109	"(nm0000667,actor,[""Michael Stone""]),(nm0000492,actress,[""Lisa Hesselman""]),(nm0006888,actor,[""Everyone else""])"	1	0
tt4126304	movie	Cartel Land	Cartel Land	2015	100	Documentary	7.3	18996	nm1292648	\N	nan	1	0
tt2402927	movie	Carol	Carol	2015	118	Drama,Romance	7.3	148277	nm0001331	nm0619507,nm0383604	"(nm0000949,actress,[""Carol Aird""]),(nm1913734,actress,[""Therese Belivet""]),(nm0005299,actress,[""Abby Gerhard""]),(nm0151419,actor,[""Harge Aird""]),(nm3821405,actor,[""Richard Semco""]),(nm1910274,actor,[""Dannie McElroy""]),(nm5754425,actor,[""Tommy Tucker""]),(nm0189755,actor,[""Fred Haymes""]),(nm6412766,actor,[""Phil McElroy""]),(nm1247855,actress,[""Genevieve Cantrell""])"	6	0
tt2381111	movie	Brooklyn	Brooklyn	2015	117	Drama,Romance	7.5	154946	nm1259871	nm0394984,nm1460386	"(nm1519680,actress,[""Eilis""]),(nm1710309,actor,[""Tony""]),(nm1727304,actor,[""Jim Farrell""]),(nm0000980,actor,[""Father Flood""]),(nm5711137,actor,[""Priest""]),(nm0107261,actress,[""Miss Kelly""]),(nm0569841,actress,[""Mary""]),(nm1200732,actress,[""Mrs Brady""]),(nm0237467,actress,[""Shabby Woman""]),(nm5215708,actress,[""Timid Woman""])"	3	0
tt2379713	movie	Spectre	Spectre	2015	148	Action,Adventure,Thriller	6.8	479681	nm0005222	nm0517589,nm0701031,nm0905498,nm0125336,nm0001220	"(nm0185819,actor,[""James Bond""]),(nm0910607,actor,[""Blofeld""]),(nm2244205,actress,[""Madeleine""]),(nm0000146,actor,[""M""]),(nm0000899,actress,[""Lucia""]),(nm0924210,actor,[""Q""]),(nm0365140,actress,[""Moneypenny""]),(nm1176985,actor,[""Hinx""]),(nm0778831,actor,[""C""]),(nm1239499,actor,[""Tanner""])"	1	1
tt4122886	short	Day One	Day One	2015	25	Drama,Short,Thriller	6.8	836	nm6846478	nm3308698,nm6846478	"(nm0019744,actress,[""Feda""]),(nm1041023,actor,[""Dr. Nasir""]),(nm5370194,actress,[""Naheed""]),(nm2175344,actor,[""Lieutenant Adams""]),(nm5263035,actor,[""Jalal""]),(nm3796087,actress,[""Mina""]),(nm3325456,actress,[""Nazaneen""]),(nm2860410,actor,[""Gulab""]),(nm2457450,actor,[""Sergeant McCloud""]),(nm2830118,actor,[""Omar""])"	1	0
tt4172096	short	Last Day of Freedom	Last Day of Freedom	2015	32	Animation,Biography,Documentary	7.5	401	nm6889620,nm6889621	\N	nan	1	0
tt4185572	movie	The Hunting Ground	The Hunting Ground	2015	103	Documentary	7.4	6556	nm0225269	nm0225269,nm0463039	nan	1	0
tt3966404	movie	Mustang	Mustang	2015	97	Drama	7.6	41880	nm2197025	nm2197025,nm1356951	"(nm7322143,actress,[""Lale""]),(nm7322144,actress,[""Nur""]),(nm7322145,actress,[""Selma""]),(nm2379003,actress,[""Ece""]),(nm7322146,actress,[""Sonay""]),(nm2775648,actress,[""The Grandmother""]),(nm3499207,actor,[""Erol""]),(nm1626081,actress,[""Dilek""]),(nm2916919,actor,[""Yasin""]),(nm4509417,actor,[""Osman""])"	1	0
tt2446980	movie	Joy	Joy	2015	124	Biography,Drama	6.6	149223	nm0751102	nm0751102,nm1754239	"(nm2225369,actress,[""Joy""]),(nm0000134,actor,[""Rudy""]),(nm0177896,actor,[""Neil Walker""]),(nm1183149,actor,[""Tony""]),(nm0002663,actress,[""Mimi""]),(nm0000515,actress,[""Terry""]),(nm0000618,actress,[""Trudy""]),(nm4745601,actress,[""Jackie""]),(nm0737533,actress,[""Peggy""]),(nm0005166,actress,[""Danica""])"	1	0
tt1587310	movie	Maleficent	Maleficent	2014	97	Action,Adventure,Drama	6.9	412660	nm0834902	nm0941314,nm0674518,nm0052520,nm0382548,nm0670328,nm0672093,nm0727370,nm0780799,nm0942723	"(nm0001401,actress,[""Maleficent""]),(nm1102577,actress,[""Aurora""]),(nm1663205,actor,[""Stefan""]),(nm0544334,actress,[""Flittle""]),(nm0001767,actress,[""Knotgrass""]),(nm1017334,actress,[""Thistlewit""]),(nm0727165,actor,[""Diaval""]),(nm4154798,actor,[""Prince Phillip""]),(nm0186469,actor,[""King Henry""]),(nm0282332,actress,[""Princess Leila's Handmaiden""])"	1	0
tt2278388	movie	The Grand Budapest Hotel	The Grand Budapest Hotel	2014	99	Comedy,Drama	8.1	923568	nm0027572	nm0959003,nm0027572,nm2450453	"(nm0000146,actor,[""M. Gustave""]),(nm0000719,actor,[""Mr. Moustafa""]),(nm0023832,actor,[""Serge X.""]),(nm0004778,actor,[""Dmitri""]),(nm0000353,actor,[""Jopling""]),(nm0000156,actor,[""Deputy Kovacs""]),(nm0000172,actor,[""Ludwig""]),(nm0000179,actor,[""Young Writer""]),(nm0000195,actor,[""M. Ivan""]),(nm0001570,actor,[""Henckels""])"	9	4
tt1809398	movie	Unbroken	Unbroken	2014	137	Biography,Drama,Sport	7.2	190371	nm0001401	nm0001054,nm0001053,nm0481418,nm0629933,nm1227780	"(nm1925239,actor,[""Louis Zamperini""]),(nm2032193,actor,[""Watanabe""]),(nm1727304,actor,[""Phil""]),(nm1330560,actor,[""Fitzgerald""]),(nm1587729,actor,[""Mac""]),(nm2541974,actor,[""Cup""]),(nm0410765,actress,[""Louise""]),(nm0024188,actor,[""Anthony""]),(nm1910274,actor,[""Tinker""]),(nm2008435,actor,[""Miller""])"	3	0
tt1843866	movie	Captain America: The Winter Soldier	Captain America: The Winter Soldier	2014	136	Action,Adventure,Sci-Fi	7.7	931421	nm0751577,nm0751648	nm1321655,nm1321656,nm0800209,nm0456158,nm1591737,nm3090268,nm6624843	"(nm0262635,actor,[""Steve Rogers""]),(nm0262635,actor,[""Captain America""]),(nm0000168,actor,[""Nick Fury""]),(nm0424060,actress,[""Natasha Romanoff""]),(nm0424060,actress,[""Black Widow""]),(nm0000602,actor,[""Alexander Pierce""]),(nm1659221,actor,[""Bucky Barnes""]),(nm1659221,actor,[""Winter Soldier""]),(nm1107001,actor,[""Sam Wilson""]),(nm1107001,actor,[""Falcon""]),(nm1130627,actress,[""Maria Hill""]),(nm0342029,actor,[""Brock Rumlow""]),(nm0380073,actor,[""Jasper Sitwell""]),(nm0885840,actress,[""Kate""]),(nm0885840,actress,[""Agent 13""])"	1	0
tt1791528	movie	Inherent Vice	Inherent Vice	2014	148	Comedy,Crime,Drama	6.6	114087	nm0000759	nm0000759,nm1535410	"(nm0001618,actor,[""Larry \""Doc\"" Sportello""]),(nm0000982,actor,[""Lt. Det. Christian F. \""Bigfoot\"" Bjornsen""]),(nm0005562,actor,[""Coy Harlingen""]),(nm2239702,actress,[""Shasta Fay Hepworth""]),(nm1827079,actress,[""Sortilège""]),(nm5713860,actor,[""Denis""]),(nm4293207,actor,[""Ensenada Slim""]),(nm0075588,actress,[""Aunt Reet""]),(nm0000616,actor,[""Michael Z. Wolfmann""]),(nm0005583,actress,[""Sloane Wolfmann""])"	2	0
tt2267998	movie	Gone Girl	Gone Girl	2014	149	Drama,Mystery,Thriller	8.1	1117139	nm0000399	nm5058839	"(nm0000255,actor,[""Nick Dunne""]),(nm0683253,actress,[""Amy Dunne""]),(nm0000439,actor,[""Desi Collings""]),(nm1347153,actor,[""Tanner Bolt""]),(nm4689420,actress,[""Margo Dunne""]),(nm0225332,actress,[""Detective Rhonda Boney""]),(nm0297578,actor,[""Officer James Gilpin""]),(nm0166359,actor,[""Rand Elliott""]),(nm0051862,actress,[""Marybeth Elliott""]),(nm0701512,actress,[""Ellen Abbott""])"	1	0
tt0787474	movie	The Boxtrolls	The Boxtrolls	2014	96	Adventure,Animation,Comedy	6.8	63169	nm0030253,nm0820934	nm0109267,nm1106082,nm2223296,nm0820934,nm0197767,nm2280596	"(nm0001426,actor,[""Snatcher""]),(nm0364813,actor,[""Lord Portley-Rind""]),(nm0296545,actor,[""Mr. Trout""]),(nm1547964,actor,[""Mr. Pickles""]),(nm0089707,actor,[""Shoe""]),(nm0089707,actor,[""Sparky""]),(nm0048389,actor,[""Fish""]),(nm0048389,actor,[""Wheels""]),(nm0048389,actor,[""Bucket""]),(nm6720892,actor,[""Baby Eggs""]),(nm0605079,actor,[""Mr. Gristle""]),(nm0296546,actress,[""Oil Can""]),(nm0296546,actress,[""Knickers""]),(nm0289710,actor,[""Fragile""]),(nm0289710,actor,[""Sweets""])"	1	0
tt2245084	movie	Big Hero 6	Big Hero 6	2014	102	Action,Adventure,Animation	7.8	527358	nm2320658,nm0930261	nm1471001,nm0047916,nm0314870,nm2185413,nm2400268,nm0745691	"(nm3994407,actor,[""Hiro""]),(nm0012523,actor,[""Baymax""]),(nm1512166,actress,[""Go Go""]),(nm2554352,actor,[""Fred""]),(nm2024644,actor,[""Tadashi""]),(nm0915458,actor,[""Wasabi""]),(nm1270009,actress,[""Honey Lemon""]),(nm0000342,actor,[""Robert Callaghan""]),(nm0876138,actor,[""Alistair Krei""]),(nm0748973,actress,[""Cass""])"	1	1
tt1865505	movie	Song of the Sea	Song of the Sea	2014	93	Adventure,Animation,Drama	8.0	65590	nm1119079	nm3822528,nm1119079	"(nm5146515,actor,[""Ben""]),(nm0322407,actor,[""Conor""]),(nm0322407,actor,[""Mac Lir""]),(nm1907066,actress,[""Bronach""]),(nm0001217,actress,[""Granny""]),(nm0001217,actress,[""Macha""]),(nm7057541,actress,[""Saoirse""]),(nm0448587,actor,[""Ferry Dan""]),(nm0448587,actor,[""The Great Seanachaí""]),(nm0795169,actor,[""Lug""]),(nm1848675,actor,[""Mossy""]),(nm1744961,actor,[""Spud""]),(nm1744961,actor,[""Bus Driver""]),(nm7198561,actor,[""Young Ben""])"	1	0
tt0470752	movie	Ex Machina	Ex Machina	2014	108	Drama,Sci-Fi,Thriller	7.7	615791	nm0307497	nm0307497	"(nm2539953,actress,[""Ava""]),(nm1727304,actor,[""Caleb""]),(nm1209966,actor,[""Nathan""]),(nm4420495,actress,[""Kyoko""]),(nm0424819,actor,[""Jay""]),(nm7048733,actress,[""Lily""]),(nm5883179,actress,[""Jasmine""]),(nm7232418,actress,[""Jade""]),(nm4031531,actress,[""Katya""]),(nm6045387,actress,[""Amber""])"	2	1
tt3455224	movie	Virunga	Virunga	2014	100	Documentary,War	8.1	12509	nm3915542	nm3915542	nan	1	0
tt1100089	movie	Foxcatcher	Foxcatcher	2014	134	Biography,Drama,History	7.0	152335	nm0587955	nm0296861,nm0001246	"(nm0136797,actor,[""John du Pont""]),(nm1475594,actor,[""Mark Schultz""]),(nm0749263,actor,[""David Schultz""]),(nm0000603,actress,[""Jean du Pont""]),(nm1092227,actress,[""Nancy Schultz""]),(nm0001309,actor,[""Jack""]),(nm0101777,actor,[""Henry Beck""]),(nm0723365,actor,[""Fred Cole""]),(nm5370784,actor,[""Alexander Schultz""]),(nm5343317,actress,[""Danielle Schultz""])"	5	0
tt2015381	movie	Guardians of the Galaxy	Guardians of the Galaxy	2014	121	Action,Adventure,Comedy	8.0	1313549	nm0348181	nm0348181,nm2270979,nm3966115,nm5037683,nm2757098,nm0317493,nm4160687,nm1921680,nm3053444,nm0314153,nm0562554	"(nm0695435,actor,[""Peter Quill""]),(nm0004874,actor,[""Groot""]),(nm0177896,actor,[""Rocket""]),(nm0757855,actress,[""Gamora""]),(nm1176985,actor,[""Drax""]),(nm1195855,actor,[""Ronan""]),(nm0740264,actor,[""Yondu Udonta""]),(nm2394794,actress,[""Nebula""]),(nm0005023,actor,[""Korath""]),(nm0000604,actor,[""Corpsman Dey""])"	2	0
tt2562232	movie	Birdman or (The Unexpected Virtue of Ignorance)	Birdman or (The Unexpected Virtue of Ignorance)	2014	119	Comedy,Drama	7.7	681191	nm0327944	nm0327944,nm1481172,nm5409486,nm3174584,nm0142577	"(nm0000474,actor,[""Riggan""]),(nm0302108,actor,[""Jake""]),(nm0001570,actor,[""Mike""]),(nm2057859,actress,[""Laura""]),(nm1297015,actress,[""Sam""]),(nm2196179,actor,[""Korean Grocer""]),(nm3691128,actor,[""Stagehand (Daniel)""]),(nm0915208,actress,[""Lesley""]),(nm0787892,actor,[""Ralph""]),(nm1255832,actress,[""Costume Assistant""])"	9	4
tt1872194	movie	The Judge	The Judge	2014	141	Crime,Drama,Mystery	7.4	213238	nm0229694	nm1010405,nm4057793,nm0229694	"(nm0000375,actor,[""Hank Palmer""]),(nm0000380,actor,[""Joseph Palmer""]),(nm0267812,actress,[""Samantha Powell""]),(nm0000671,actor,[""Dwight Dickham""]),(nm0000352,actor,[""Glen Palmer""]),(nm0834989,actor,[""Dale Palmer""]),(nm1009277,actor,[""C.P. Kennedy""]),(nm1015262,actress,[""Carla Powell""]),(nm0397432,actor,[""Judge Warren""]),(nm4590173,actress,[""Lauren Palmer""])"	1	0
tt2582802	movie	Whiplash	Whiplash	2014	106	Drama,Music	8.5	1068269	nm3227090	nm3227090	"(nm1886602,actor,[""Andrew""]),(nm0799777,actor,[""Fletcher""]),(nm2552034,actress,[""Nicole""]),(nm0001663,actor,[""Jim Neimann""]),(nm3271473,actor,[""Ryan""]),(nm4336119,actor,[""Carl Tanner""]),(nm0611889,actor,[""Uncle Frank""]),(nm0348515,actor,[""Mr. Kramer""]),(nm0819320,actress,[""Aunt Emma""]),(nm1045739,actor,[""Dorm Neighbor""])"	5	3
tt3326262	short	The Dam Keeper	The Dam Keeper	2014	18	Animation,Drama,Family	7.9	2547	nm2937142,nm1156606	nm3743907,nm2937142,nm1156606	"(nm0586565,actor,[""Narrator""]),(nm3382016,actress,[""Pig""])"	1	0
tt4044364	movie	Citizenfour	Citizenfour	2014	114	Biography,Documentary	8.0	59007	nm0688636	\N	nan	1	1
tt2737050	movie	Two Days, One Night	Deux jours, une nuit	2014	95	Drama	7.3	51375	nm0201094,nm0201095	nm0201094,nm0201095	"(nm0182839,actress,[""Sandra""]),(nm0740090,actor,[""Manu""]),(nm1595165,actress,[""Juliette""]),(nm2719128,actor,[""M. Dumont""]),(nm6497349,actress,[""Estelle""]),(nm6497350,actor,[""Maxime""]),(nm3605317,actress,[""Femme de Willy""]),(nm0255562,actor,[""Willy""]),(nm4159235,actress,[""Mireille""]),(nm6503540,actress,[""Nadine""])"	1	0
tt3965660	short	We Can't Live Without Cosmos	My ne mozhem zhit bez kosmosa	2014	16	Animation,Drama,Short	7.6	2134	nm0111588	nm0111588	nan	1	0
tt3946086	short	Me and My Moulton	Me and My Moulton	2014	14	Animation,Comedy,Short	6.6	843	nm0468380	nm0468380	"(nm0397034,actress,[""Narrator""])"	1	0
tt2802154	movie	Leviathan	Leviathan	2014	140	Crime,Drama	7.6	58396	nm1168657	nm2697466,nm1168657	"(nm0148516,actor,[""Nikolay""]),(nm1956600,actress,[""Lilya""]),(nm0535295,actor,[""Mer""]),(nm1284690,actor,[""Dmitriy""]),(nm1748835,actress,[""Anzhela""]),(nm3729612,actor,[""Pasha""]),(nm4193518,actor,[""Romka""]),(nm6894361,actor,[""Vitya""]),(nm0045567,actor,[""Stepanych""]),(nm1458725,actor,[""Arkhierey""])"	1	0
tt1065073	movie	Boyhood	Boyhood	2014	165	Drama	7.9	374850	nm0000500	nm0000500	"(nm1294664,actor,[""Mason""]),(nm0000099,actress,[""Olivia""]),(nm0000160,actor,[""Dad""]),(nm6567391,actor,[""Tommy""]),(nm1085951,actress,[""Samantha""]),(nm0697637,actor,[""Ted""]),(nm6567392,actress,[""Teacher""]),(nm6567393,actress,[""Elementary School Girl""]),(nm0898047,actress,[""Grandma""]),(nm0673260,actor,[""Professor Bill Welbrock""])"	6	1
tt3838700	short	A Single Life	A Single Life	2014	3	Animation,Comedy,Drama	7.2	1956	nm6605086,nm1977837,nm1971142	nm1971142,nm1977837,nm6605086	nan	1	0
tt3316960	movie	Still Alice	Still Alice	2014	101	Drama	7.5	147012	nm0322144,nm0922903	nm0322144,nm0922903,nm5581694	"(nm0000194,actress,[""Alice Howland""]),(nm0000285,actor,[""John Howland""]),(nm0829576,actress,[""Lydia Howland""]),(nm0098378,actress,[""Anna Howland-Jones""]),(nm0574460,actor,[""Charlie Howland-Jones""]),(nm1446060,actor,[""Tom Howland""]),(nm0319121,actor,[""Frederic Johnson""]),(nm0475218,actor,[""Dr. Benjamin""]),(nm3520615,actress,[""Jenny""]),(nm0314776,actor,[""Eric Wellman""])"	1	1
tt2473794	movie	Mr. Turner	Mr. Turner	2014	150	Biography,Drama,History	6.8	27934	nm0005139	nm0005139	"(nm0001758,actor,[""JMW Turner""]),(nm0422234,actor,[""William Turner Snr""]),(nm0040709,actress,[""Hannah Danby""]),(nm0047392,actress,[""Sophia Booth""]),(nm0425490,actor,[""Mr Booth""]),(nm0790689,actress,[""Sarah Danby""]),(nm3348837,actress,[""Evelina""]),(nm3687008,actress,[""Georgiana""]),(nm0544334,actress,[""Mary Somerville""]),(nm0767340,actor,[""Benjamin Robert Haydon""])"	4	0
tt2310332	movie	The Hobbit: The Battle of the Five Armies	The Hobbit: The Battle of the Five Armies	2014	144	Adventure,Fantasy	7.4	595140	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	"(nm0005212,actor,[""Gandalf""]),(nm0293509,actor,[""Bilbo""]),(nm0035514,actor,[""Thorin""]),(nm0000949,actress,[""Galadriel""]),(nm0832792,actor,[""Balin""]),(nm0574615,actor,[""Dwalin""]),(nm0456270,actor,[""Bifur""]),(nm0626362,actor,[""Bofur""]),(nm1053536,actor,[""Bombur""]),(nm0641063,actor,[""Fili""])"	1	0
tt1877832	movie	X-Men: Days of Future Past	X-Men: Days of Future Past	2014	132	Action,Adventure,Sci-Fi	7.9	768460	nm0001741	nm1334526,nm0963359,nm0891216,nm0456158,nm0498278	"(nm0001772,actor,[""Professor X""]),(nm0005212,actor,[""Magneto""]),(nm0413168,actor,[""Logan""]),(nm0413168,actor,[""Wolverine""]),(nm0564215,actor,[""Charles Xavier""]),(nm1055413,actor,[""Erik Lehnsherr""]),(nm2225369,actress,[""Raven""]),(nm2225369,actress,[""Mystique""]),(nm0000932,actress,[""Storm""]),(nm0396558,actor,[""Hank""]),(nm0396558,actor,[""Beast""]),(nm0001593,actress,[""Rogue""]),(nm0680983,actor,[""Kitty Pryde""])"	1	0
tt3610188	short	The Bigger Picture	The Bigger Picture	2014	8	Animation,Drama,Family	6.7	712	nm4441366	nm4441366,nm3730891	"(nm0192235,actress,[""Mother""]),(nm6372103,actor,[""Nick""]),(nm1368037,actor,[""Richard""])"	1	0
tt3829254	short	Bear Story	Historia de un oso	2014	11	Adventure,Animation,Drama	7.7	3790	nm6594925	nm1959716,nm6594925	nan	1	1
tt1646971	movie	How to Train Your Dragon 2	How to Train Your Dragon 2	2014	102	Action,Adventure,Animation	7.8	380127	nm0213450	nm0213450,nm2441763	"(nm0059431,actor,[""Hiccup""]),(nm0000949,actress,[""Valka""]),(nm0124930,actor,[""Stoick""]),(nm0272401,actor,[""Gobber""]),(nm1065229,actress,[""Astrid""]),(nm1706767,actor,[""Snotlout""]),(nm2395586,actor,[""Fishlegs""]),(nm2554352,actor,[""Tuffnut""]),(nm1325419,actress,[""Ruffnut""]),(nm0005023,actor,[""Drago""])"	1	0
tt1490017	movie	The Lego Movie	The Lego Movie	2014	100	Action,Adventure,Animation	7.7	400946	nm0520488,nm0588087	nm0520488,nm0588087,nm1087952,nm1156984,nm9204083,nm9204084,nm9204085	"(nm0695435,actor,[""Emmet Brickowski""]),(nm0002071,actor,[""Lord Business""]),(nm0002071,actor,[""President Business""]),(nm0002071,actor,[""The Man Upstairs""]),(nm0006969,actress,[""Wyldstyle""]),(nm0006969,actress,[""Lucy""]),(nm0004715,actor,[""Batman""]),(nm0004715,actor,[""Bruce Wayne""]),(nm1911947,actor,[""Blake""]),(nm1911947,actor,[""Additional Voices""]),(nm1555340,actress,[""Unikitty""]),(nm0123262,actor,[""Octan Robot""]),(nm0123262,actor,[""Additional Voices""]),(nm0000355,actor,[""C-3PO""]),(nm0206359,actor,[""Benny""]),(nm5322950,actress,[""Mom""])"	1	0
tt2103281	movie	Dawn of the Planet of the Apes	Dawn of the Planet of the Apes	2014	130	Action,Adventure,Drama	7.6	499058	nm0716257	nm0093560,nm0415425,nm0798646,nm0099541	"(nm0000198,actor,[""Dreyfus""]),(nm0005392,actress,[""Ellie""]),(nm0785227,actor,[""Caesar""]),(nm2240346,actor,[""Alexander""]),(nm0164809,actor,[""Malcolm""]),(nm1527905,actor,[""Koba""]),(nm0009716,actor,[""Carver""]),(nm3231354,actor,[""Blue Eyes""]),(nm1024953,actor,[""Rocket""]),(nm0465269,actress,[""Maurice""])"	1	0
tt3674140	movie	The Salt of the Earth	The Salt of the Earth	2014	110	Biography,Documentary,History	8.4	24386	nm2081382,nm0000694	nm0000694,nm2081382,nm6514669	"(nm7543164,actress,[""Sebastião's Sister-in-Law""])"	1	0
tt2305051	movie	Wild	Wild	2014	115	Adventure,Biography,Drama	7.1	142835	nm0885249	nm0394984,nm4952700	"(nm0000702,actress,[""Cheryl""]),(nm0000368,actress,[""Bobbi""]),(nm0000451,actress,[""Aimee""]),(nm0401264,actor,[""Jonathan""]),(nm0755603,actor,[""Paul""]),(nm4083781,actor,[""Leif""]),(nm0114868,actor,[""Frank""]),(nm0710271,actor,[""Greg""]),(nm0887144,actor,[""Ranger""]),(nm0002037,actor,[""Ed""])"	2	0
